state, date, name, count, amount
madhya-pradesh,2024-2Q,shahdol district,410,624530.0
madhya-pradesh,2024-2Q,ratlam district,635,1279350.0
madhya-pradesh,2024-2Q,panna district,289,509199.0
madhya-pradesh,2024-2Q,chhatarpur district,471,845360.0
madhya-pradesh,2024-1Q,morena district,775,1154088.0
madhya-pradesh,2024-1Q,alirajpur district,178,188280.0
madhya-pradesh,2024-1Q,sehore district,804,1402144.0
madhya-pradesh,2024-1Q,rajgarh district,433,721492.0
madhya-pradesh,2024-1Q,khargone district,660,929574.0
madhya-pradesh,2024-1Q,satna district,1456,2062376.0
madhya-pradesh,2024-1Q,narsinghpur district,440,773864.0
madhya-pradesh,2024-1Q,jabalpur district,2549,4066952.0
madhya-pradesh,2024-1Q,hoshangabad district,839,1719164.0
madhya-pradesh,2024-1Q,vidisha district,487,927857.0
madhya-pradesh,2024-1Q,balaghat district,792,1357657.0
madhya-pradesh,2024-1Q,singrauli district,1358,2129465.0
madhya-pradesh,2024-1Q,betul district,907,1318307.0
madhya-pradesh,2024-1Q,sidhi district,672,963141.0
madhya-pradesh,2024-1Q,datia district,346,652107.0
madhya-pradesh,2024-1Q,dewas district,1147,1938626.0
madhya-pradesh,2024-1Q,sheopur district,194,380767.0
madhya-pradesh,2024-1Q,neemuch district,396,858759.0
madhya-pradesh,2024-1Q,raisen district,795,1453829.0
madhya-pradesh,2024-1Q,mandsaur district,523,924584.0
madhya-pradesh,2024-1Q,barwani district,339,448699.0
madhya-pradesh,2024-1Q,katni district,775,1057938.0
madhya-pradesh,2024-1Q,dindori district,271,420754.0
madhya-pradesh,2024-1Q,shivpuri district,474,952615.0
madhya-pradesh,2024-1Q,gwalior district,3433,5623360.0
madhya-pradesh,2024-1Q,anuppur district,356,517242.0
madhya-pradesh,2024-1Q,agar malwa district,226,371251.0
madhya-pradesh,2024-1Q,ashoknagar district,219,385921.0
madhya-pradesh,2024-1Q,sagar district,1140,1949694.0
madhya-pradesh,2024-1Q,niwari district,172,373826.0
madhya-pradesh,2024-1Q,rewa district,1631,2471021.0
madhya-pradesh,2024-1Q,shajapur district,361,580724.0
madhya-pradesh,2024-1Q,ujjain district,1518,2343292.0
madhya-pradesh,2024-1Q,bhind district,552,1011531.0
madhya-pradesh,2024-1Q,tikamgarh district,286,396580.0
madhya-pradesh,2024-1Q,seoni district,723,1352007.0
madhya-pradesh,2024-1Q,harda district,333,634210.0
madhya-pradesh,2024-1Q,burhanpur district,217,356492.0
madhya-pradesh,2024-1Q,damoh district,302,471736.0
madhya-pradesh,2024-1Q,bhopal district,5388,11329217.0
madhya-pradesh,2024-1Q,jhabua district,443,416552.0
madhya-pradesh,2024-1Q,dhar district,1389,1926999.0
madhya-pradesh,2024-1Q,guna district,633,822976.0
madhya-pradesh,2024-1Q,east nimar district,479,747134.0
madhya-pradesh,2024-1Q,chhindwara district,1385,2251979.0
madhya-pradesh,2024-1Q,umaria district,254,308883.0
madhya-pradesh,2024-1Q,mandla district,458,706551.0
madhya-pradesh,2024-1Q,indore district,9490,15586503.0
madhya-pradesh,2024-1Q,shahdol district,556,801706.0
madhya-pradesh,2024-1Q,ratlam district,781,1238219.0
madhya-pradesh,2024-1Q,panna district,295,506074.0
madhya-pradesh,2024-1Q,chhatarpur district,593,931263.0
madhya-pradesh,2021-4Q,morena district,201,255258.0
madhya-pradesh,2021-4Q,alirajpur district,40,26031.0
madhya-pradesh,2021-4Q,sehore district,282,289700.0
madhya-pradesh,2021-4Q,rajgarh district,175,162090.0
madhya-pradesh,2021-4Q,khargone district,257,239898.0
madhya-pradesh,2021-4Q,satna district,392,499763.0
madhya-pradesh,2021-4Q,narsinghpur district,166,165876.0
madhya-pradesh,2021-4Q,jabalpur district,672,791859.0
madhya-pradesh,2021-4Q,hoshangabad district,252,356304.0
madhya-pradesh,2021-4Q,vidisha district,124,132482.0
madhya-pradesh,2021-4Q,balaghat district,248,333621.0
madhya-pradesh,2021-4Q,singrauli district,334,521508.0
madhya-pradesh,2021-4Q,betul district,325,329113.0
madhya-pradesh,2021-4Q,sidhi district,179,281145.0
madhya-pradesh,2021-4Q,datia district,90,105862.0
madhya-pradesh,2021-4Q,dewas district,347,392812.0
madhya-pradesh,2021-4Q,sheopur district,47,72924.0
madhya-pradesh,2021-4Q,neemuch district,146,172539.0
madhya-pradesh,2021-4Q,raisen district,233,226422.0
madhya-pradesh,2021-4Q,mandsaur district,248,193893.0
madhya-pradesh,2021-4Q,barwani district,74,123222.0
madhya-pradesh,2021-4Q,katni district,207,248784.0
madhya-pradesh,2021-4Q,dindori district,61,81880.0
madhya-pradesh,2021-4Q,shivpuri district,131,162002.0
madhya-pradesh,2021-4Q,gwalior district,879,1082459.0
madhya-pradesh,2021-4Q,anuppur district,106,165242.0
madhya-pradesh,2021-4Q,agar malwa district,66,35306.0
madhya-pradesh,2021-4Q,ashoknagar district,63,43429.0
madhya-pradesh,2021-4Q,sagar district,357,376821.0
madhya-pradesh,2021-4Q,niwari district,50,46507.0
madhya-pradesh,2021-4Q,rewa district,332,397365.0
madhya-pradesh,2021-4Q,shajapur district,134,100216.0
madhya-pradesh,2021-4Q,ujjain district,524,561237.0
madhya-pradesh,2021-4Q,bhind district,137,151207.0
madhya-pradesh,2021-4Q,tikamgarh district,83,90321.0
madhya-pradesh,2021-4Q,seoni district,189,243831.0
madhya-pradesh,2021-4Q,harda district,81,113837.0
madhya-pradesh,2021-4Q,burhanpur district,105,115074.0
madhya-pradesh,2021-4Q,damoh district,115,81416.0
madhya-pradesh,2021-4Q,bhopal district,1534,1918374.0
madhya-pradesh,2021-4Q,jhabua district,86,177406.0
madhya-pradesh,2021-4Q,dhar district,270,394998.0
madhya-pradesh,2021-4Q,guna district,188,134145.0
madhya-pradesh,2021-4Q,east nimar district,184,163460.0
madhya-pradesh,2021-4Q,chhindwara district,372,497400.0
madhya-pradesh,2021-4Q,umaria district,88,94706.0
madhya-pradesh,2021-4Q,mandla district,112,157188.0
madhya-pradesh,2021-4Q,indore district,3226,3536081.0
madhya-pradesh,2021-4Q,shahdol district,167,185045.0
madhya-pradesh,2021-4Q,ratlam district,150,228767.0
madhya-pradesh,2021-4Q,panna district,68,88238.0
madhya-pradesh,2021-4Q,chhatarpur district,172,179368.0
madhya-pradesh,2021-3Q,morena district,130,77151.0
madhya-pradesh,2021-3Q,alirajpur district,41,20767.0
madhya-pradesh,2021-3Q,sehore district,218,135111.0
madhya-pradesh,2021-3Q,rajgarh district,185,81718.0
madhya-pradesh,2021-3Q,khargone district,235,131069.0
madhya-pradesh,2021-3Q,satna district,281,206394.0
madhya-pradesh,2021-3Q,narsinghpur district,129,73041.0
madhya-pradesh,2021-3Q,jabalpur district,429,329648.0
madhya-pradesh,2021-3Q,hoshangabad district,211,150638.0
madhya-pradesh,2021-3Q,vidisha district,173,79561.0
madhya-pradesh,2021-3Q,balaghat district,221,159751.0
madhya-pradesh,2021-3Q,singrauli district,224,259752.0
madhya-pradesh,2021-3Q,betul district,257,154465.0
madhya-pradesh,2021-3Q,sidhi district,131,107940.0
madhya-pradesh,2021-3Q,datia district,54,30543.0
madhya-pradesh,2021-3Q,dewas district,348,222915.0
madhya-pradesh,2021-3Q,sheopur district,35,10581.0
madhya-pradesh,2021-3Q,neemuch district,151,78214.0
madhya-pradesh,2021-3Q,raisen district,160,92245.0
madhya-pradesh,2021-3Q,mandsaur district,229,88639.0
madhya-pradesh,2021-3Q,barwani district,126,63678.0
madhya-pradesh,2021-3Q,katni district,146,144202.0
madhya-pradesh,2021-3Q,dindori district,55,47929.0
madhya-pradesh,2021-3Q,shivpuri district,109,53392.0
madhya-pradesh,2021-3Q,gwalior district,512,475936.0
madhya-pradesh,2021-3Q,anuppur district,80,48900.0
madhya-pradesh,2021-3Q,agar malwa district,74,46693.0
madhya-pradesh,2021-3Q,ashoknagar district,31,18897.0
madhya-pradesh,2021-3Q,sagar district,270,161787.0
madhya-pradesh,2021-3Q,niwari district,18,25038.0
madhya-pradesh,2021-3Q,rewa district,287,228592.0
madhya-pradesh,2021-3Q,shajapur district,113,29718.0
madhya-pradesh,2021-3Q,ujjain district,415,193371.0
madhya-pradesh,2021-3Q,bhind district,114,75592.0
madhya-pradesh,2021-3Q,tikamgarh district,77,37534.0
madhya-pradesh,2021-3Q,seoni district,149,90995.0
madhya-pradesh,2021-3Q,harda district,74,40713.0
madhya-pradesh,2021-3Q,burhanpur district,79,53159.0
madhya-pradesh,2021-3Q,damoh district,75,41380.0
madhya-pradesh,2021-3Q,bhopal district,983,700198.0
madhya-pradesh,2021-3Q,jhabua district,104,39182.0
madhya-pradesh,2021-3Q,dhar district,438,254560.0
madhya-pradesh,2021-3Q,guna district,142,74308.0
madhya-pradesh,2021-3Q,east nimar district,139,77928.0
madhya-pradesh,2021-3Q,chhindwara district,389,301402.0
madhya-pradesh,2021-3Q,umaria district,54,22653.0
madhya-pradesh,2021-3Q,mandla district,98,90535.0
madhya-pradesh,2021-3Q,indore district,2349,1551659.0
madhya-pradesh,2021-3Q,shahdol district,120,70155.0
madhya-pradesh,2021-3Q,ratlam district,329,122806.0
madhya-pradesh,2021-3Q,panna district,75,52197.0
madhya-pradesh,2021-3Q,chhatarpur district,124,81026.0
madhya-pradesh,2021-2Q,morena district,157,123142.0
madhya-pradesh,2021-2Q,alirajpur district,47,33878.0
madhya-pradesh,2021-2Q,sehore district,253,116026.0
madhya-pradesh,2021-2Q,rajgarh district,206,130230.0
madhya-pradesh,2021-2Q,khargone district,275,137140.0
madhya-pradesh,2021-2Q,satna district,421,352758.0
madhya-pradesh,2021-2Q,narsinghpur district,179,122436.0
madhya-pradesh,2021-2Q,jabalpur district,581,371266.0
madhya-pradesh,2021-2Q,hoshangabad district,360,188133.0
madhya-pradesh,2021-2Q,vidisha district,169,67220.0
madhya-pradesh,2021-2Q,balaghat district,265,157789.0
madhya-pradesh,2021-2Q,singrauli district,203,309593.0
madhya-pradesh,2021-2Q,betul district,405,265449.0
madhya-pradesh,2021-2Q,sidhi district,118,89926.0
madhya-pradesh,2021-2Q,datia district,87,60074.0
madhya-pradesh,2021-2Q,dewas district,478,257393.0
madhya-pradesh,2021-2Q,sheopur district,49,20034.0
madhya-pradesh,2021-2Q,neemuch district,149,62898.0
madhya-pradesh,2021-2Q,raisen district,213,95022.0
madhya-pradesh,2021-2Q,mandsaur district,248,88259.0
madhya-pradesh,2021-2Q,barwani district,166,99335.0
madhya-pradesh,2021-2Q,katni district,181,117581.0
madhya-pradesh,2021-2Q,dindori district,66,52845.0
madhya-pradesh,2021-2Q,shivpuri district,134,114820.0
madhya-pradesh,2021-2Q,gwalior district,733,524171.0
madhya-pradesh,2021-2Q,anuppur district,106,61217.0
madhya-pradesh,2021-2Q,agar malwa district,83,41115.0
madhya-pradesh,2021-2Q,ashoknagar district,57,27092.0
madhya-pradesh,2021-2Q,sagar district,395,337878.0
madhya-pradesh,2021-2Q,niwari district,33,31921.0
madhya-pradesh,2021-2Q,rewa district,381,337158.0
madhya-pradesh,2021-2Q,shajapur district,168,90123.0
madhya-pradesh,2021-2Q,ujjain district,479,275694.0
madhya-pradesh,2021-2Q,bhind district,178,150391.0
madhya-pradesh,2021-2Q,tikamgarh district,65,75917.0
madhya-pradesh,2021-2Q,seoni district,218,131630.0
madhya-pradesh,2021-2Q,harda district,90,68216.0
madhya-pradesh,2021-2Q,burhanpur district,109,89957.0
madhya-pradesh,2021-2Q,damoh district,102,43107.0
madhya-pradesh,2021-2Q,bhopal district,1609,1026663.0
madhya-pradesh,2021-2Q,jhabua district,79,38629.0
madhya-pradesh,2021-2Q,dhar district,445,242729.0
madhya-pradesh,2021-2Q,guna district,159,85570.0
madhya-pradesh,2021-2Q,east nimar district,200,141749.0
madhya-pradesh,2021-2Q,chhindwara district,378,245796.0
madhya-pradesh,2021-2Q,umaria district,81,52466.0
madhya-pradesh,2021-2Q,mandla district,131,96384.0
madhya-pradesh,2021-2Q,indore district,2409,1643068.0
madhya-pradesh,2021-2Q,shahdol district,169,102915.0
madhya-pradesh,2021-2Q,ratlam district,343,255117.0
madhya-pradesh,2021-2Q,panna district,51,25032.0
madhya-pradesh,2021-2Q,chhatarpur district,142,112439.0
madhya-pradesh,2021-1Q,morena district,150,71346.0
madhya-pradesh,2021-1Q,alirajpur district,25,9578.0
madhya-pradesh,2021-1Q,sehore district,322,67533.0
madhya-pradesh,2021-1Q,rajgarh district,270,60004.0
madhya-pradesh,2021-1Q,khargone district,347,101796.0
madhya-pradesh,2021-1Q,satna district,369,153320.0
madhya-pradesh,2021-1Q,narsinghpur district,173,62588.0
madhya-pradesh,2021-1Q,jabalpur district,601,303438.0
madhya-pradesh,2021-1Q,hoshangabad district,214,63729.0
madhya-pradesh,2021-1Q,vidisha district,206,66309.0
madhya-pradesh,2021-1Q,balaghat district,308,72331.0
madhya-pradesh,2021-1Q,singrauli district,223,144336.0
madhya-pradesh,2021-1Q,betul district,289,122643.0
madhya-pradesh,2021-1Q,sidhi district,128,106652.0
madhya-pradesh,2021-1Q,datia district,79,26633.0
madhya-pradesh,2021-1Q,dewas district,451,132348.0
madhya-pradesh,2021-1Q,sheopur district,37,12991.0
madhya-pradesh,2021-1Q,neemuch district,159,46571.0
madhya-pradesh,2021-1Q,raisen district,217,69019.0
madhya-pradesh,2021-1Q,mandsaur district,286,69412.0
madhya-pradesh,2021-1Q,barwani district,193,62216.0
madhya-pradesh,2021-1Q,katni district,200,89957.0
madhya-pradesh,2021-1Q,dindori district,54,41711.0
madhya-pradesh,2021-1Q,shivpuri district,132,44592.0
madhya-pradesh,2021-1Q,gwalior district,630,303050.0
madhya-pradesh,2021-1Q,anuppur district,99,42588.0
madhya-pradesh,2021-1Q,agar malwa district,83,17031.0
madhya-pradesh,2021-1Q,ashoknagar district,59,17401.0
madhya-pradesh,2021-1Q,sagar district,324,108422.0
madhya-pradesh,2021-1Q,niwari district,38,17725.0
madhya-pradesh,2021-1Q,rewa district,338,156941.0
madhya-pradesh,2021-1Q,shajapur district,184,44473.0
madhya-pradesh,2021-1Q,ujjain district,580,180839.0
madhya-pradesh,2021-1Q,bhind district,161,58415.0
madhya-pradesh,2021-1Q,tikamgarh district,65,20385.0
madhya-pradesh,2021-1Q,seoni district,181,87375.0
madhya-pradesh,2021-1Q,harda district,87,32581.0
madhya-pradesh,2021-1Q,burhanpur district,108,38238.0
madhya-pradesh,2021-1Q,damoh district,90,26172.0
madhya-pradesh,2021-1Q,bhopal district,1322,583286.0
madhya-pradesh,2021-1Q,jhabua district,145,63050.0
madhya-pradesh,2021-1Q,dhar district,497,132946.0
madhya-pradesh,2021-1Q,guna district,152,54237.0
madhya-pradesh,2021-1Q,east nimar district,172,64291.0
madhya-pradesh,2021-1Q,chhindwara district,386,159947.0
madhya-pradesh,2021-1Q,umaria district,49,27703.0
madhya-pradesh,2021-1Q,mandla district,114,43715.0
madhya-pradesh,2021-1Q,indore district,2373,1044072.0
madhya-pradesh,2021-1Q,shahdol district,182,52855.0
madhya-pradesh,2021-1Q,ratlam district,360,106113.0
madhya-pradesh,2021-1Q,panna district,70,17385.0
madhya-pradesh,2021-1Q,chhatarpur district,145,65638.0
madhya-pradesh,2022-4Q,morena district,303,495347.0
madhya-pradesh,2022-4Q,alirajpur district,83,91273.0
madhya-pradesh,2022-4Q,sehore district,372,632000.0
madhya-pradesh,2022-4Q,rajgarh district,263,364551.0
madhya-pradesh,2022-4Q,khargone district,440,673655.0
madhya-pradesh,2022-4Q,satna district,644,922924.0
madhya-pradesh,2022-4Q,narsinghpur district,234,410106.0
madhya-pradesh,2022-4Q,jabalpur district,1665,2299836.0
madhya-pradesh,2022-4Q,hoshangabad district,412,648308.0
madhya-pradesh,2022-4Q,vidisha district,220,338211.0
madhya-pradesh,2022-4Q,balaghat district,449,757655.0
madhya-pradesh,2022-4Q,singrauli district,697,1173189.0
madhya-pradesh,2022-4Q,betul district,532,659207.0
madhya-pradesh,2022-4Q,sidhi district,333,549030.0
madhya-pradesh,2022-4Q,datia district,112,268994.0
madhya-pradesh,2022-4Q,dewas district,688,1057408.0
madhya-pradesh,2022-4Q,sheopur district,85,144632.0
madhya-pradesh,2022-4Q,neemuch district,250,346814.0
madhya-pradesh,2022-4Q,raisen district,387,586488.0
madhya-pradesh,2022-4Q,mandsaur district,326,377750.0
madhya-pradesh,2022-4Q,barwani district,216,396299.0
madhya-pradesh,2022-4Q,katni district,374,571898.0
madhya-pradesh,2022-4Q,dindori district,176,257089.0
madhya-pradesh,2022-4Q,shivpuri district,248,315619.0
madhya-pradesh,2022-4Q,gwalior district,1685,2252079.0
madhya-pradesh,2022-4Q,anuppur district,218,343708.0
madhya-pradesh,2022-4Q,agar malwa district,105,182317.0
madhya-pradesh,2022-4Q,ashoknagar district,100,183248.0
madhya-pradesh,2022-4Q,sagar district,603,922139.0
madhya-pradesh,2022-4Q,niwari district,92,146884.0
madhya-pradesh,2022-4Q,rewa district,763,1104619.0
madhya-pradesh,2022-4Q,shajapur district,199,271310.0
madhya-pradesh,2022-4Q,ujjain district,984,1329724.0
madhya-pradesh,2022-4Q,bhind district,177,286988.0
madhya-pradesh,2022-4Q,tikamgarh district,118,191103.0
madhya-pradesh,2022-4Q,seoni district,367,593047.0
madhya-pradesh,2022-4Q,harda district,175,272235.0
madhya-pradesh,2022-4Q,burhanpur district,159,241985.0
madhya-pradesh,2022-4Q,damoh district,161,179171.0
madhya-pradesh,2022-4Q,bhopal district,3485,5566909.0
madhya-pradesh,2022-4Q,jhabua district,237,277733.0
madhya-pradesh,2022-4Q,dhar district,819,1072410.0
madhya-pradesh,2022-4Q,guna district,271,313711.0
madhya-pradesh,2022-4Q,east nimar district,289,374059.0
madhya-pradesh,2022-4Q,chhindwara district,668,1051247.0
madhya-pradesh,2022-4Q,umaria district,105,132739.0
madhya-pradesh,2022-4Q,mandla district,237,327030.0
madhya-pradesh,2022-4Q,indore district,6547,8985121.0
madhya-pradesh,2022-4Q,shahdol district,247,443552.0
madhya-pradesh,2022-4Q,ratlam district,466,643403.0
madhya-pradesh,2022-4Q,panna district,128,210609.0
madhya-pradesh,2022-4Q,chhatarpur district,320,475520.0
madhya-pradesh,2022-3Q,morena district,238,274536.0
madhya-pradesh,2022-3Q,alirajpur district,68,60968.0
madhya-pradesh,2022-3Q,sehore district,329,458455.0
madhya-pradesh,2022-3Q,rajgarh district,211,221612.0
madhya-pradesh,2022-3Q,khargone district,376,498355.0
madhya-pradesh,2022-3Q,satna district,484,593095.0
madhya-pradesh,2022-3Q,narsinghpur district,228,387800.0
madhya-pradesh,2022-3Q,jabalpur district,1193,1547332.0
madhya-pradesh,2022-3Q,hoshangabad district,279,432084.0
madhya-pradesh,2022-3Q,vidisha district,146,162346.0
madhya-pradesh,2022-3Q,balaghat district,324,400132.0
madhya-pradesh,2022-3Q,singrauli district,550,768082.0
madhya-pradesh,2022-3Q,betul district,390,477663.0
madhya-pradesh,2022-3Q,sidhi district,254,334550.0
madhya-pradesh,2022-3Q,datia district,125,177283.0
madhya-pradesh,2022-3Q,dewas district,549,773666.0
madhya-pradesh,2022-3Q,sheopur district,59,85139.0
madhya-pradesh,2022-3Q,neemuch district,184,309205.0
madhya-pradesh,2022-3Q,raisen district,265,334124.0
madhya-pradesh,2022-3Q,mandsaur district,299,390958.0
madhya-pradesh,2022-3Q,barwani district,184,247854.0
madhya-pradesh,2022-3Q,katni district,330,410756.0
madhya-pradesh,2022-3Q,dindori district,132,150203.0
madhya-pradesh,2022-3Q,shivpuri district,168,224706.0
madhya-pradesh,2022-3Q,gwalior district,1415,1706159.0
madhya-pradesh,2022-3Q,anuppur district,136,250516.0
madhya-pradesh,2022-3Q,agar malwa district,104,168652.0
madhya-pradesh,2022-3Q,ashoknagar district,78,94729.0
madhya-pradesh,2022-3Q,sagar district,488,600078.0
madhya-pradesh,2022-3Q,niwari district,65,124135.0
madhya-pradesh,2022-3Q,rewa district,596,753227.0
madhya-pradesh,2022-3Q,shajapur district,155,185322.0
madhya-pradesh,2022-3Q,ujjain district,715,922071.0
madhya-pradesh,2022-3Q,bhind district,161,210734.0
